date,precipitation,wind,weather,max_temp,min_temp
2014/08/27,0.0,1.6,sun,84.0,61.0
2014/08/28,0.0,2.3,sun,73.9,57.9
2014/08/29,0.0,3.4,sun,73.0,59.0
2014/08/30,8.4,2.2,fog,64.0,59.0
2014/08/31,1.3,1.9,fog,70.0,57.0
2014/09/01,0.0,2.5,sun,73.9,55.0
2014/09/02,3.0,4.3,fog,68.0,57.0
2014/09/03,0.0,2.7,sun,69.1,55.0
2014/09/04,0.0,3.1,fog,75.0,52.0
2014/09/05,0.0,6.5,fog,82.0,57.0
2014/09/06,0.0,2.9,sun,90.0,59.0
2014/09/07,0.0,2.1,sun,82.9,55.9
2014/09/08,0.0,2.8,sun,70.0,55.9
2014/09/09,0.0,2.3,sun,71.1,55.9
2014/09/10,0.0,3.9,sun,72.0,54.0
2014/09/11,0.0,5.3,sun,75.9,55.0
2014/09/12,0.0,5.9,sun,75.9,55.0
2014/09/13,0.0,4.2,sun,82.9,50.0
2014/09/14,0.0,1.8,sun,86.0,53.1
2014/09/15,0.0,1.2,sun,87.1,54.0
2014/09/16,0.0,2.8,sun,72.0,57.0
2014/09/17,0.5,2.3,sun,73.0,57.9
2014/09/18,0.3,3.1,fog,66.9,59.0
2014/09/19,0.0,2.8,sun,75.0,61.0
2014/09/20,0.0,4.4,fog,75.9,57.9
2014/09/21,0.0,3.0,sun,79.0,55.0
2014/09/22,0.3,2.1,fog,72.0,59.0
2014/09/23,18.3,2.5,fog,66.0,57.9
2014/09/24,20.3,2.7,fog,66.0,57.9
2014/09/25,4.3,2.5,fog,71.1,57.9
2014/09/26,8.9,3.3,fog,68.0,57.0
2014/09/27,0.0,3.2,fog,69.1,53.1
2014/09/28,0.0,2.0,fog,66.0,54.0
2014/09/29,0.8,3.5,fog,62.1,52.0
2014/09/30,0.0,2.6,sun,66.9,54.0
2014/10/01,0.0,2.1,sun,64.9,52.0
2014/10/02,0.0,2.0,sun,66.9,50.0
2014/10/03,0.0,1.0,sun,72.0,48.0
2014/10/04,0.0,1.2,sun,71.1,54.0
2014/10/05,0.0,1.4,fog,75.0,53.1
2014/10/06,0.0,2.5,fog,78.1,55.9
2014/10/07,0.0,1.0,fog,66.0,57.0
2014/10/08,0.0,1.8,fog,69.1,55.0
2014/10/09,0.0,1.0,fog,63.0,52.0
2014/10/10,0.3,3.8,fog,64.9,50.0
2014/10/11,7.4,3.5,rain,64.9,53.1
2014/10/12,0.0,2.1,sun,64.0,53.1
2014/10/13,7.6,3.1,fog,70.0,50.0
2014/10/14,7.1,2.2,fog,62.1,53.1
2014/10/15,8.6,4.7,fog,61.0,53.1
2014/10/16,0.0,3.3,sun,69.1,52.0
2014/10/17,3.3,3.0,fog,62.1,53.1
2014/10/18,15.0,1.9,fog,66.9,57.0
2014/10/19,0.0,3.2,sun,72.0,55.0
2014/10/20,11.7,3.1,fog,61.0,54.0
2014/10/21,1.0,4.7,sun,61.0,53.1
2014/10/22,32.0,5.0,fog,60.1,53.1
2014/10/23,9.4,4.6,sun,57.9,46.9
2014/10/24,4.1,3.2,sun,57.9,48.0
2014/10/25,6.1,5.4,fog,62.1,46.9
2014/10/26,1.5,5.0,fog,55.0,46.0
2014/10/27,0.8,2.4,sun,60.1,44.1
2014/10/28,12.7,3.9,fog,59.0,48.9
2014/10/29,0.5,3.1,fog,62.1,53.1
2014/10/30,25.4,3.2,fog,60.1,52.0
2014/10/31,17.0,2.0,fog,55.0,46.9
2014/11/01,0.0,1.2,fog,52.0,45.0
2014/11/02,1.8,2.9,fog,55.9,45.0
2014/11/03,10.9,4.8,fog,57.0,52.0
2014/11/04,4.1,3.3,fog,57.9,51.1
2014/11/05,4.8,2.1,fog,59.0,51.1
2014/11/06,4.1,6.7,fog,62.1,51.1
2014/11/07,0.0,2.3,sun,57.9,45.0
2014/11/08,0.0,0.8,fog,55.0,39.0
2014/11/09,5.1,3.0,fog,55.9,46.0
2014/11/10,0.0,3.9,sun,52.0,42.1
2014/11/11,0.0,7.7,sun,46.0,34.0
2014/11/12,0.0,7.6,sun,44.1,32.0
2014/11/13,0.0,4.7,sun,45.0,33.1
2014/11/14,0.0,4.5,sun,45.0,28.2
2014/11/15,0.0,4.2,sun,46.9,29.1
2014/11/16,0.0,4.2,sun,48.9,28.2
2014/11/17,0.0,1.9,sun,51.1,28.2
2014/11/18,0.0,0.9,sun,45.0,31.1
2014/11/19,0.0,1.9,sun,52.0,36.0
2014/11/20,3.6,2.1,fog,52.0,42.1
2014/11/21,15.2,4.7,fog,52.0,46.9
2014/11/22,0.5,4.7,sun,48.9,44.1
2014/11/23,11.9,5.1,fog,55.0,42.1
2014/11/24,1.3,3.8,fog,53.1,39.9
2014/11/25,18.3,4.5,fog,57.0,48.9
2014/11/26,0.3,3.9,sun,59.0,54.0
2014/11/27,3.3,6.6,fog,57.9,53.1
2014/11/28,34.3,5.8,fog,55.0,37.9
2014/11/29,3.6,5.3,fog,39.9,24.3
2014/11/30,0.0,4.4,sun,37.0,23.2
2014/12/01,0.0,2.2,sun,39.9,26.2
2014/12/02,0.0,5.7,fog,42.1,26.2
2014/12/03,0.0,3.6,sun,50.0,32.0
2014/12/04,0.8,1.1,fog,46.9,39.0
2014/12/05,3.0,3.1,fog,55.0,44.1
2014/12/06,7.4,3.6,fog,53.1,46.0
2014/12/07,0.0,2.8,sun,57.9,43.0
2014/12/08,9.1,4.2,fog,57.9,48.0
2014/12/09,9.9,5.1,fog,61.0,51.1
2014/12/10,13.0,6.7,fog,66.0,50.0
2014/12/11,6.9,6.4,fog,57.9,46.9
2014/12/12,0.0,3.7,sun,52.0,45.0
2014/12/13,0.0,1.1,fog,50.0,39.0
2014/12/14,0.0,3.5,fog,55.0,35.1
2014/12/15,0.0,5.9,sun,54.0,44.1
2014/12/16,0.0,4.0,sun,50.0,46.9
2014/12/17,2.8,1.6,fog,48.0,43.0
2014/12/18,13.0,3.1,fog,48.9,44.1
2014/12/19,3.0,4.3,sun,52.0,45.0
2014/12/20,19.6,5.5,fog,55.0,44.1
2014/12/21,0.0,5.2,sun,55.0,50.0
2014/12/22,0.0,1.5,sun,51.1,43.0
2014/12/23,20.6,3.8,fog,54.0,41.0
2014/12/24,5.3,1.8,fog,45.0,39.0
2014/12/25,0.0,2.2,fog,46.0,37.0
2014/12/26,0.0,1.2,fog,42.1,35.1
2014/12/27,3.3,4.9,fog,48.9,39.9
2014/12/28,4.1,1.8,fog,44.1,37.0
2014/12/29,0.0,4.3,fog,43.0,33.1
2014/12/30,0.0,3.6,sun,37.9,28.2
2014/12/31,0.0,3.0,sun,37.9,27.1
2015/01/01,0.0,1.2,sun,42.1,26.2
2015/01/02,1.5,2.3,fog,42.1,32.0
2015/01/03,0.0,1.7,fog,41.0,35.1
2015/01/04,10.2,4.5,fog,51.1,37.9
2015/01/05,8.1,6.4,fog,54.0,48.9
2015/01/06,0.0,1.3,fog,54.0,43.0
2015/01/07,0.0,1.6,fog,46.0,42.1
2015/01/08,0.0,2.6,fog,46.0,35.1
2015/01/09,0.3,0.6,fog,50.0,37.9
2015/01/10,5.8,0.5,fog,46.0,43.0
2015/01/11,1.5,1.1,fog,48.9,45.0
2015/01/12,0.0,1.6,fog,52.0,39.9
2015/01/13,0.0,2.7,fog,48.9,37.0
2015/01/14,0.0,2.8,fog,43.0,33.1
2015/01/15,9.7,3.2,fog,46.0,34.0
2015/01/16,0.0,4.5,fog,53.1,42.1
2015/01/17,26.2,2.8,fog,55.9,37.9
2015/01/18,21.3,6.6,rain,57.0,45.0
2015/01/19,0.5,2.8,sun,50.0,43.0
2015/01/20,0.0,3.0,fog,50.0,37.9
2015/01/21,0.0,1.3,fog,45.0,31.1
2015/01/22,0.8,1.3,fog,48.9,43.0
2015/01/23,5.8,2.6,fog,54.0,46.9
2015/01/24,0.5,3.3,fog,57.9,52.0
2015/01/25,0.0,1.4,fog,63.0,45.0
2015/01/26,0.0,2.2,fog,61.0,43.0
2015/01/27,0.8,2.0,fog,52.0,46.9
2015/01/28,0.0,1.8,fog,54.0,41.0
2015/01/29,0.0,2.9,sun,54.0,37.9
2015/01/30,0.0,0.8,fog,46.9,34.0
2015/01/31,0.0,1.9,fog,45.0,37.9
2015/02/01,1.5,2.6,fog,48.9,39.9
2015/02/02,7.4,4.0,fog,52.0,41.0
2015/02/03,1.3,1.9,fog,50.0,42.1
2015/02/04,8.4,1.7,fog,51.1,39.9
2015/02/05,26.2,4.6,fog,55.9,46.9
2015/02/06,17.3,4.5,fog,57.9,50.0
2015/02/07,23.6,4.6,fog,54.0,48.9
2015/02/08,3.6,3.9,fog,59.0,46.9
2015/02/09,6.1,2.5,fog,55.9,46.9
2015/02/10,0.3,4.0,fog,55.0,46.9
2015/02/11,0.0,1.0,fog,55.0,42.1
2015/02/12,1.0,2.1,sun,62.1,48.9
2015/02/13,0.0,1.7,fog,60.1,44.1
2015/02/14,0.3,2.9,fog,57.9,44.1
2015/02/15,0.0,4.8,sun,54.0,39.0
2015/02/16,0.0,6.6,fog,59.0,42.1
2015/02/17,0.0,4.0,sun,61.0,39.9
2015/02/18,0.0,2.6,sun,54.0,39.9
2015/02/19,4.6,2.2,fog,51.1,46.9
2015/02/20,0.8,0.9,fog,52.0,45.0
2015/02/21,0.0,4.5,sun,54.0,42.1
2015/02/22,0.0,4.2,sun,53.1,37.9
2015/02/23,0.0,1.4,sun,55.0,33.1
2015/02/24,0.0,1.5,sun,52.0,36.0
2015/02/25,4.1,1.0,fog,50.0,44.1
2015/02/26,9.4,1.4,fog,53.1,46.0
2015/02/27,18.3,4.0,fog,50.0,44.1
2015/02/28,0.0,5.1,sun,54.0,37.9
2015/03/01,0.0,2.2,sun,52.0,34.0
2015/03/02,0.0,4.8,sun,52.0,39.9
2015/03/03,0.0,2.1,sun,51.1,32.0
2015/03/04,0.0,1.8,sun,55.0,31.1
2015/03/05,0.0,1.3,sun,55.9,37.0
2015/03/06,0.0,1.4,sun,59.0,37.9
2015/03/07,0.0,2.7,fog,62.1,39.0
2015/03/08,0.0,1.7,fog,63.0,39.0
2015/03/09,0.0,1.8,fog,57.9,39.9
2015/03/10,0.8,2.6,fog,55.9,41.0
2015/03/11,2.5,3.1,fog,57.9,48.0
2015/03/12,0.0,3.2,sun,64.0,48.9
2015/03/13,2.0,2.2,sun,63.0,46.0
2015/03/14,17.0,3.8,fog,57.0,48.9
2015/03/15,55.9,4.2,fog,51.1,43.0
2015/03/16,1.0,3.0,fog,57.0,43.0
2015/03/17,0.8,2.6,sun,55.9,39.9
2015/03/18,0.0,2.5,sun,60.1,45.0
2015/03/19,0.0,1.9,sun,60.1,46.9
2015/03/20,4.1,1.9,sun,57.0,48.0
2015/03/21,3.8,4.7,fog,55.9,46.9
2015/03/22,1.0,2.3,sun,53.1,43.0
2015/03/23,8.1,2.8,fog,52.0,42.1
2015/03/24,7.6,3.9,fog,55.0,43.0
2015/03/25,5.1,4.4,fog,57.9,45.0
2015/03/26,0.0,2.2,sun,69.1,50.0
2015/03/27,1.0,4.0,fog,64.9,48.0
2015/03/28,0.0,5.7,sun,60.1,48.9
2015/03/29,0.0,3.0,sun,60.1,48.0
2015/03/30,1.8,2.9,fog,64.0,51.1
2015/03/31,1.0,4.2,fog,55.0,43.0
2015/04/01,5.1,3.2,rain,55.0,42.1
2015/04/02,0.0,2.4,sun,55.9,42.1
2015/04/03,1.5,3.6,fog,52.0,41.0
2015/04/04,0.0,1.7,sun,55.0,39.0
2015/04/05,0.0,2.4,sun,62.1,37.0
2015/04/06,1.0,3.5,sun,57.0,44.1
2015/04/07,0.5,3.9,sun,57.9,44.1
2015/04/08,0.0,1.7,sun,63.0,43.0
2015/04/09,0.0,2.3,sun,63.0,43.0
2015/04/10,10.9,4.6,fog,57.0,46.0
2015/04/11,0.0,6.5,sun,53.1,42.1
2015/04/12,0.0,3.6,sun,55.9,42.1
2015/04/13,14.0,3.6,fog,53.1,39.0
2015/04/14,3.3,3.3,sun,53.1,37.0
2015/04/15,0.0,2.4,sun,57.0,37.9
2015/04/16,0.0,3.1,sun,64.0,39.0
2015/04/17,0.0,3.6,sun,66.0,43.0
2015/04/18,0.0,3.9,sun,66.0,46.9
2015/04/19,0.0,3.6,sun,70.0,46.9
2015/04/20,0.0,2.6,sun,73.0,46.0
2015/04/21,5.6,3.4,fog,63.0,44.1
2015/04/22,0.0,2.3,sun,60.1,41.0
2015/04/23,3.0,4.1,fog,54.0,44.1
2015/04/24,3.3,5.0,fog,54.0,43.0
2015/04/25,1.3,3.0,fog,55.9,42.1
2015/04/26,0.0,2.7,fog,60.1,39.9
2015/04/27,0.3,2.3,fog,77.0,51.1
2015/04/28,1.8,4.3,fog,60.1,48.0
2015/04/29,0.0,4.7,sun,61.0,45.0
2015/04/30,0.0,2.1,sun,63.0,46.0
2015/05/01,0.0,3.7,sun,64.9,48.0
2015/05/02,0.0,3.7,sun,64.9,46.0
2015/05/03,0.0,2.6,sun,69.1,46.0
2015/05/04,0.0,5.2,sun,63.0,45.0
2015/05/05,6.1,5.1,fog,57.9,45.0
2015/05/06,0.0,2.6,fog,62.1,45.0
2015/05/07,0.0,3.0,sun,69.1,43.0
2015/05/08,0.0,3.0,sun,75.0,46.9
2015/05/09,0.0,2.6,sun,80.1,48.9
2015/05/10,0.0,2.8,sun,66.9,52.0
2015/05/11,0.0,2.5,fog,57.0,50.0
2015/05/12,4.3,3.3,fog,60.1,51.1
2015/05/13,4.1,2.8,fog,54.0,50.0
2015/05/14,0.3,2.0,fog,64.0,48.9
2015/05/15,0.0,2.8,fog,68.0,48.9
2015/05/16,0.0,3.0,sun,60.1,52.0
2015/05/17,0.0,2.1,sun,66.9,51.1
2015/05/18,0.0,3.0,sun,78.1,54.0
2015/05/19,0.0,2.6,sun,71.1,53.1
2015/05/20,0.0,1.8,fog,73.9,51.1
2015/05/21,0.0,2.1,sun,78.1,53.1
2015/05/22,0.0,3.7,sun,62.1,53.1
2015/05/23,0.0,2.6,sun,61.0,53.1
2015/05/24,0.0,2.7,sun,64.0,52.0
2015/05/25,0.0,2.7,sun,60.1,52.0
2015/05/26,0.0,2.1,sun,71.1,53.1
2015/05/27,0.0,1.8,sun,75.9,53.1
2015/05/28,0.0,2.1,sun,82.0,54.0
2015/05/29,0.0,2.5,sun,79.0,55.0
2015/05/30,0.0,2.5,sun,73.0,50.0
2015/05/31,0.0,2.2,sun,77.0,53.1
2015/06/01,4.6,3.4,fog,61.0,53.1
2015/06/02,0.5,5.0,sun,64.0,55.0
2015/06/03,0.0,3.0,sun,68.0,53.1
2015/06/04,0.0,3.9,sun,73.0,53.1
2015/06/05,0.0,4.3,sun,80.1,55.0
2015/06/06,0.0,2.6,sun,84.9,55.9
2015/06/07,0.0,3.2,sun,88.0,60.1
2015/06/08,0.0,3.5,sun,87.1,57.9
2015/06/09,0.0,2.7,sun,84.0,57.9
2015/06/10,0.0,3.0,sun,78.1,52.0
2015/06/11,0.0,3.5,sun,75.9,52.0
2015/06/12,0.0,2.3,sun,68.0,53.1
2015/06/13,0.0,2.6,sun,75.0,48.9
2015/06/14,0.0,3.7,sun,82.0,53.1
2015/06/15,0.0,3.5,drizzle,86.0,61.0
2015/06/16,0.0,3.0,sun,73.0,52.0
2015/06/17,0.0,3.1,sun,77.0,52.0
2015/06/18,0.0,3.0,sun,75.9,57.0
2015/06/19,0.5,3.2,fog,75.0,55.9
2015/06/20,0.0,4.3,sun,77.0,55.0
2015/06/21,0.0,3.4,sun,78.1,57.0
2015/06/22,0.0,2.4,sun,77.0,55.0
2015/06/23,0.0,2.4,sun,79.0,53.1
2015/06/24,0.0,2.6,sun,78.1,61.0
2015/06/25,0.0,3.0,sun,87.1,60.1
2015/06/26,0.0,4.7,sun,89.1,64.0
2015/06/27,0.0,3.9,sun,91.9,63.0
2015/06/28,0.3,2.1,sun,82.9,64.9
2015/06/29,0.0,2.7,sun,84.0,63.0
2015/06/30,0.0,3.4,fog,87.1,59.0
2015/07/01,0.0,4.3,sun,90.0,63.0
2015/07/02,0.0,3.4,sun,93.0,64.0
2015/07/03,0.0,2.6,sun,91.9,64.0
2015/07/04,0.0,2.9,sun,91.9,59.0
2015/07/05,0.0,2.1,sun,91.0,62.1
2015/07/06,0.0,3.2,drizzle,84.9,60.1
2015/07/07,0.0,2.4,sun,81.0,57.0
2015/07/08,0.0,1.9,drizzle,86.0,57.9
2015/07/09,0.0,3.4,sun,84.0,57.9
2015/07/10,0.0,3.7,sun,70.0,62.1
2015/07/11,0.0,3.0,sun,72.0,62.1
2015/07/12,0.0,2.2,sun,79.0,62.1
2015/07/13,0.0,3.1,sun,78.1,61.0
2015/07/14,0.0,3.3,sun,82.0,61.0
2015/07/15,0.0,3.2,sun,79.0,57.9
2015/07/16,0.0,2.8,sun,79.0,59.0
2015/07/17,0.0,3.3,sun,82.0,57.0
2015/07/18,0.0,3.4,sun,91.9,64.0
2015/07/19,0.0,3.3,sun,95.0,63.0
2015/07/20,0.0,3.9,sun,80.1,62.1
2015/07/21,0.0,2.4,sun,75.0,59.0
2015/07/22,0.0,2.8,sun,75.0,57.0
2015/07/23,0.0,1.9,sun,79.0,57.9
2015/07/24,0.3,3.8,fog,73.0,55.9
2015/07/25,0.0,2.4,fog,70.0,57.9
2015/07/26,2.0,2.6,fog,72.0,57.0
2015/07/27,0.0,1.9,fog,73.9,54.0
2015/07/28,0.0,3.4,sun,82.0,57.0
2015/07/29,0.0,3.8,sun,90.0,57.9
2015/07/30,0.0,3.5,sun,93.9,63.0
2015/07/31,0.0,2.6,sun,93.9,64.0
2015/08/01,0.0,3.1,sun,91.9,60.1
2015/08/02,0.0,2.0,sun,87.1,61.0
2015/08/03,0.0,2.3,sun,82.9,63.0
2015/08/04,0.0,2.6,fog,79.0,57.9
2015/08/05,0.0,3.5,sun,73.9,54.0
2015/08/06,0.0,2.9,sun,77.0,59.0
2015/08/07,0.0,3.7,sun,82.9,60.1
2015/08/08,0.0,3.6,fog,77.0,60.1
2015/08/09,0.0,2.2,sun,82.9,59.0
2015/08/10,0.0,2.4,sun,84.0,61.0
2015/08/11,0.0,4.4,sun,86.0,62.1
2015/08/12,7.6,2.7,rain,82.9,62.1
2015/08/13,0.0,2.2,sun,82.9,60.1
2015/08/14,30.5,5.2,rain,64.9,59.0
2015/08/15,0.0,3.7,sun,71.1,57.0
2015/08/16,0.0,3.7,sun,77.0,57.9
2015/08/17,0.0,3.0,sun,81.0,57.0
2015/08/18,0.0,3.0,sun,86.0,59.0
2015/08/19,0.0,2.1,drizzle,89.1,61.0
2015/08/20,2.0,4.2,fog,73.0,57.9
2015/08/21,0.0,2.6,sun,72.0,57.9
2015/08/22,0.0,2.5,drizzle,80.1,54.0
2015/08/23,0.0,1.8,drizzle,82.0,57.0
2015/08/24,0.0,2.3,sun,75.0,54.0
2015/08/25,0.0,3.4,sun,78.1,54.0
2015/08/26,0.0,1.7,sun,82.9,57.0
2015/08/27,0.0,2.1,sun,84.9,57.9
2015/08/28,0.5,2.6,fog,73.9,60.1
2015/08/29,32.5,5.8,fog,72.0,55.9
2015/08/30,10.2,4.7,fog,68.0,55.0
2015/08/31,0.0,5.8,sun,66.0,61.0
2015/09/01,5.8,5.0,fog,66.9,57.0
2015/09/02,0.0,3.8,sun,66.9,52.0
2015/09/03,0.0,2.9,sun,64.9,51.1
2015/09/04,0.0,2.9,sun,64.9,50.0
2015/09/05,0.3,3.5,sun,69.1,48.0
2015/09/06,5.3,2.4,fog,61.0,53.1
2015/09/07,0.3,1.5,fog,70.0,55.9
2015/09/08,0.0,2.4,sun,73.0,55.9
2015/09/09,0.0,3.3,sun,75.9,57.0
2015/09/10,0.0,3.6,fog,77.0,57.9
2015/09/11,0.0,3.1,sun,81.0,59.0
2015/09/12,0.0,2.1,sun,80.1,57.9
2015/09/13,0.5,3.0,fog,69.1,55.0
2015/09/14,0.0,3.4,sun,62.1,51.1
2015/09/15,0.0,2.8,sun,64.0,50.0
2015/09/16,1.0,1.9,sun,68.0,50.0
2015/09/17,1.8,3.8,fog,64.9,55.0
2015/09/18,0.0,2.6,sun,66.9,55.0
2015/09/19,0.0,4.3,sun,70.0,57.9
2015/09/20,4.1,6.8,fog,73.0,54.0
2015/09/21,0.0,2.7,fog,64.9,48.9
2015/09/22,0.0,2.0,sun,66.0,46.0
2015/09/23,0.0,1.8,sun,69.1,46.9
2015/09/24,0.0,2.5,fog,72.0,52.0
2015/09/25,2.0,2.6,fog,60.1,55.0
2015/09/26,0.0,2.7,sun,64.9,50.0
2015/09/27,0.0,3.8,sun,64.0,45.0
2015/09/28,0.0,5.1,sun,70.0,48.9
2015/09/29,0.0,1.9,sun,71.1,48.0
2015/09/30,0.0,1.3,fog,64.9,50.0
2015/10/01,0.0,1.3,fog,70.0,48.9
2015/10/02,0.0,2.9,fog,60.1,50.0
2015/10/03,0.0,4.8,sun,66.9,52.0
2015/10/04,0.0,3.7,sun,73.0,50.0
2015/10/05,0.0,1.6,sun,73.9,48.9
2015/10/06,0.0,2.6,drizzle,64.9,50.0
2015/10/07,9.9,2.2,fog,61.0,57.0
2015/10/08,0.0,1.1,fog,66.0,55.9
2015/10/09,0.3,2.6,fog,66.9,54.0
2015/10/10,28.7,4.7,fog,70.0,55.9
2015/10/11,0.0,2.6,sun,64.0,51.1
2015/10/12,4.6,2.8,fog,64.9,51.1
2015/10/13,1.3,3.2,fog,62.1,48.9
2015/10/14,0.0,5.0,fog,59.0,50.0
2015/10/15,0.0,3.4,fog,70.0,48.9
2015/10/16,0.0,1.3,sun,68.0,48.0
2015/10/17,0.3,1.3,fog,66.9,53.1
2015/10/18,3.8,2.0,fog,59.0,55.0
2015/10/19,0.3,2.6,fog,63.0,54.0
2015/10/20,0.0,1.8,fog,64.0,51.1
2015/10/21,0.0,1.3,fog,61.0,46.9
2015/10/22,0.0,2.7,fog,61.0,48.0
2015/10/23,0.0,2.6,fog,55.0,45.0
2015/10/24,0.0,2.9,fog,59.0,48.0
2015/10/25,8.9,3.4,rain,66.9,48.0
2015/10/26,6.9,4.6,fog,54.0,50.0
2015/10/27,0.0,1.7,fog,61.0,46.0
2015/10/28,3.3,2.8,fog,57.0,52.0
2015/10/29,1.8,4.7,fog,59.0,54.0
2015/10/30,19.3,6.7,fog,63.0,53.1
2015/10/31,33.0,7.2,fog,60.1,53.1
2015/11/01,26.2,6.0,fog,54.0,48.0
2015/11/02,0.3,2.8,fog,52.0,45.0
2015/11/03,0.8,1.4,fog,51.1,41.0
2015/11/04,0.0,2.2,sun,50.0,37.9
2015/11/05,1.3,2.3,fog,53.1,46.0
2015/11/06,0.0,2.7,fog,60.1,46.9
2015/11/07,12.7,3.0,fog,54.0,48.9
2015/11/08,6.6,1.8,fog,52.0,46.0
2015/11/09,3.3,1.3,fog,50.0,41.0
2015/11/10,1.3,3.9,fog,52.0,39.0
2015/11/11,1.5,4.6,sun,52.0,43.0
2015/11/12,9.9,5.1,fog,52.0,41.0
2015/11/13,33.5,6.5,fog,55.9,48.9
2015/11/14,47.2,4.5,fog,48.9,43.0
2015/11/15,22.4,4.1,fog,48.0,36.0
2015/11/16,2.0,4.0,fog,48.0,35.1
2015/11/17,29.5,8.0,fog,55.9,44.1
2015/11/18,1.5,3.8,sun,48.0,37.9
2015/11/19,2.0,4.2,sun,48.0,37.0
2015/11/20,0.0,4.0,fog,46.9,33.1
2015/11/21,0.0,4.7,sun,48.0,33.1
2015/11/22,0.0,3.1,fog,50.0,35.1
2015/11/23,3.0,1.3,fog,44.1,32.0
2015/11/24,7.1,4.5,fog,44.1,37.0
2015/11/25,0.0,5.7,sun,45.0,32.0
2015/11/26,0.0,4.3,sun,48.9,30.2
2015/11/27,0.0,3.0,sun,48.9,29.1
2015/11/28,0.0,1.0,sun,45.0,27.1
2015/11/29,0.0,0.9,fog,35.1,28.2
2015/11/30,0.5,1.7,fog,42.1,25.2
2015/12/01,12.2,3.5,fog,50.0,39.0
2015/12/02,2.5,5.0,fog,51.1,39.9
2015/12/03,12.7,5.9,fog,60.1,46.0
2015/12/04,2.0,4.7,fog,51.1,43.0
2015/12/05,15.7,4.0,fog,50.0,43.0
2015/12/06,11.2,5.9,fog,55.0,45.0
2015/12/07,27.4,3.4,fog,52.0,46.9
2015/12/08,54.1,6.2,fog,60.1,50.0
2015/12/09,13.5,6.3,fog,54.0,46.0
2015/12/10,9.4,7.5,fog,53.1,43.0
2015/12/11,0.3,2.8,sun,48.9,39.9
2015/12/12,16.0,5.6,fog,48.0,42.1
2015/12/13,1.3,6.1,sun,46.0,43.0
2015/12/14,0.0,1.7,sun,46.0,35.1
2015/12/15,1.5,2.9,fog,44.1,34.0
2015/12/16,3.6,2.3,fog,43.0,37.0
2015/12/17,21.8,6.0,fog,44.1,39.0
2015/12/18,18.5,5.1,fog,48.0,39.9
2015/12/19,0.0,4.1,fog,46.9,37.0
2015/12/20,4.3,6.7,fog,46.0,39.9
2015/12/21,27.4,4.3,fog,42.1,37.0
2015/12/22,4.6,5.0,fog,46.0,37.0
2015/12/23,6.1,7.6,fog,41.0,37.0
2015/12/24,2.5,4.3,fog,42.1,36.0
2015/12/25,5.8,1.5,fog,41.0,36.0
2015/12/26,0.0,2.5,sun,39.9,32.0
2015/12/27,8.6,2.9,fog,39.9,35.1
2015/12/28,1.5,1.3,fog,41.0,35.1
2015/12/29,0.0,2.6,fog,45.0,33.1
2015/12/30,0.0,3.4,sun,42.1,30.2
2015/12/31,0.0,3.5,sun,42.1,28.2
